; CSV, generated by libsigrok4DSL 0.2.0 on Mon Dec 28 15:50:45 2020
; Channels (6/16)
; Sample rate: 10 MHz
; Sample count: 17.179832320 G Samples
Time(s), 0, 1, 2, 3, 4, 5
138.9899275,1,0,0,0,0,0
139.0401598,0,0,0,0,0,0
139.0902439,1,0,0,0,0,0
139.140329,0,0,0,0,0,0
139.1904206,1,0,0,0,0,0
139.2406685,0,0,0,0,0,0
139.2907636,1,0,0,0,0,0
139.3408472,0,0,0,0,0,0
139.3909429,1,0,0,0,0,0
139.4411922,0,0,0,0,0,0
139.4912795,1,0,0,0,0,0
139.5413729,0,0,0,0,0,0
139.5914603,1,0,0,0,0,0
139.6417099,0,0,0,0,0,0
139.6918028,1,0,0,0,0,0
139.7418905,0,0,0,0,0,0
139.7919756,1,0,0,0,0,0
139.8422269,0,0,0,0,0,0
139.89233,1,0,0,0,0,0
139.9424383,0,0,0,0,0,0
139.9925403,1,0,0,0,0,0
140.0427869,0,0,0,0,0,0
140.092886,1,0,0,0,0,0
140.1429946,0,0,0,0,0,0
140.1930939,1,0,0,0,0,0
140.2433507,0,0,0,0,0,0
140.2934484,1,0,0,0,0,0
140.3435499,0,0,0,0,0,0
140.3936577,1,0,0,0,0,0
140.4439118,0,0,0,0,0,0
140.4940047,1,0,0,0,0,0
140.5440946,0,0,0,0,0,0
140.5941934,1,0,0,0,0,0
140.6444292,0,0,0,0,0,0
140.6945174,1,0,0,0,0,0
140.7446075,0,0,0,0,0,0
140.7946972,1,0,0,0,0,0
140.8449322,0,0,0,0,0,0
140.8950095,1,0,0,0,0,0
140.9450904,0,0,0,0,0,0
140.9951661,1,0,0,0,0,0
141.0454022,0,0,0,0,0,0
141.0954783,1,0,0,0,0,0
141.1455609,0,0,0,0,0,0
141.1956456,1,0,0,0,0,0
141.245888,0,0,0,0,0,0
141.2959729,1,0,0,0,0,0
141.346055,0,0,0,0,0,0
141.3961381,1,0,0,0,0,0
141.4463833,0,0,0,0,0,0
141.4964678,1,0,0,0,0,0
141.5465339,0,0,0,0,0,0
141.5966234,1,0,0,0,0,0
141.6468808,0,0,0,0,0,0
141.6969583,1,0,0,0,0,0
141.747027,0,0,0,0,0,0
141.7970989,1,0,0,0,0,0
141.847321,0,0,0,0,0,0
141.8973988,1,0,0,0,0,0
141.9474824,0,0,0,0,0,0
141.9975652,1,0,0,0,0,0
142.0477989,0,0,0,0,0,0
142.0978854,1,0,0,0,0,0
142.1479599,0,0,0,0,0,0
142.1980285,1,0,0,0,0,0
142.2482609,0,0,0,0,0,0
142.2983255,1,0,0,0,0,0
142.3483916,0,0,0,0,0,0
142.3984651,1,0,0,0,0,0
142.4486911,0,0,0,0,0,0
142.4987675,1,0,0,0,0,0
142.5488361,0,0,0,0,0,0
142.5988957,1,0,0,0,0,0
142.6491095,0,0,0,0,0,0
142.6991681,1,0,0,0,0,0
142.7492328,0,0,0,0,0,0
142.7993002,1,0,0,0,0,0
142.8495146,0,0,0,0,0,0
142.899588,1,0,0,0,0,0
142.9496619,0,0,0,0,0,0
142.9997263,1,0,0,0,0,0
143.0499516,0,0,0,0,0,0
143.1000335,1,0,0,0,0,0
143.1501138,0,0,0,0,0,0
143.2001885,1,0,0,0,0,0
143.2504107,0,0,0,0,0,0
143.3004898,1,0,0,0,0,0
143.3505632,0,0,0,0,0,0
143.4006469,1,0,0,0,0,0
143.4508816,0,0,0,0,0,0
143.5009705,1,0,0,0,0,0
143.5510626,0,0,0,0,0,0
143.6011619,1,0,0,0,0,0
143.6513985,0,0,0,0,0,0
143.7014818,1,0,0,0,0,0
143.7515658,0,0,0,0,0,0
143.8016603,1,0,0,0,0,0
143.8519107,0,0,0,0,0,0
143.9020016,1,0,0,0,0,0
143.9520962,0,0,0,0,0,0
144.0021853,1,0,0,0,0,0
144.0524325,0,0,0,0,0,0
144.1025276,1,0,0,0,0,0
144.1526107,0,0,0,0,0,0
144.202683,1,0,0,0,0,0
144.2529037,0,0,0,0,0,0
144.3029705,1,0,0,0,0,0
144.3530348,0,0,0,0,0,0
144.403105,1,0,0,0,0,0
144.453325,0,0,0,0,0,0
144.5033997,1,0,0,0,0,0
144.5534757,0,0,0,0,0,0
144.6035534,1,0,0,0,0,0
144.6537774,0,0,0,0,0,0
144.7038596,1,0,0,0,0,0
144.7539434,0,0,0,0,0,0
144.8040314,1,0,0,0,0,0
144.8542849,0,0,0,0,0,0
144.9043843,1,0,0,0,0,0
144.9544677,0,0,0,0,0,0
145.0045363,1,0,0,0,0,0
145.0547663,0,0,0,0,0,0
145.1048364,1,0,0,0,0,0
145.1549071,0,0,0,0,0,0
145.2049866,1,0,0,0,0,0
145.2552192,0,0,0,0,0,0
145.3052987,1,0,0,0,0,0
145.355382,0,0,0,0,0,0
145.4054629,1,0,0,0,0,0
145.4556864,0,0,0,0,0,0
145.5057564,1,0,0,0,0,0
145.5558202,0,0,0,0,0,0
145.6058774,1,0,0,0,0,0
145.656083,0,0,0,0,0,0
145.7061263,1,0,0,0,0,0
145.7561823,0,0,0,0,0,0
145.8062377,1,0,0,0,0,0
145.8564517,0,0,0,0,0,0
145.9065244,1,0,0,0,0,0
145.9565914,0,0,0,0,0,0
146.0066682,1,0,0,0,0,0
146.0569064,0,0,0,0,0,0
146.106985,1,0,0,0,0,0
146.1570582,0,0,0,0,0,0
146.207119,1,0,0,0,0,0
146.2573431,0,0,0,0,0,0
146.3074155,1,0,0,0,0,0
146.3574986,0,0,0,0,0,0
146.4075784,1,0,0,0,0,0
146.4578089,0,0,0,0,0,0
146.5078905,1,0,0,0,0,0
146.5579699,0,0,0,0,0,0
146.6080424,1,0,0,0,0,0
146.6582764,0,0,0,0,0,0
146.7083655,1,0,0,0,0,0
146.7584529,0,0,0,0,0,0
146.8085285,1,0,0,0,0,0
146.8587615,0,0,0,0,0,0
146.9088466,1,0,0,0,0,0
146.9589272,0,0,0,0,0,0
147.0090159,1,0,0,0,0,0
147.0592617,0,0,0,0,0,0
147.1093475,1,0,0,0,0,0
147.1594253,0,0,0,0,0,0
147.2095194,1,0,0,0,0,0
147.2597671,0,0,0,0,0,0
147.3098568,1,0,0,0,0,0
147.3599552,0,0,0,0,0,0
147.4100475,1,0,0,0,0,0
147.4602876,0,0,0,0,0,0
147.510378,1,0,0,0,0,0
147.5604688,0,0,0,0,0,0
147.6105553,1,0,0,0,0,0
147.660797,0,0,0,0,0,0
147.7108866,1,0,0,0,0,0
147.7609676,0,0,0,0,0,0
147.8110517,1,0,0,0,0,0
147.861279,0,0,0,0,0,0
147.9113553,1,0,0,0,0,0
147.961438,0,0,0,0,0,0
148.0115263,1,0,0,0,0,0
148.0617647,0,0,0,0,0,0
148.1118506,1,0,0,0,0,0
148.1619314,0,0,0,0,0,0
148.212008,1,0,0,0,0,0
148.262235,0,0,0,0,0,0
148.3123212,1,0,0,0,0,0
148.3624035,0,0,0,0,0,0
148.4125001,1,0,0,0,0,0
148.4627353,0,0,0,0,0,0
148.5128053,1,0,0,0,0,0
148.5628808,0,0,0,0,0,0
148.6129546,1,0,0,0,0,0
148.6631847,0,0,0,0,0,0
148.7132615,1,0,0,0,0,0
148.7633429,0,0,0,0,0,0
148.8134281,1,0,0,0,0,0
148.8636556,0,0,0,0,0,0
148.9137417,1,0,0,0,0,0
148.963829,0,0,0,0,0,0
149.0139252,1,0,0,0,0,0
149.06416,0,0,0,0,0,0
149.1142447,1,0,0,0,0,0
149.1643391,0,0,0,0,0,0
149.2144294,1,0,0,0,0,0
149.2646592,0,0,0,0,0,0
149.3147356,1,0,0,0,0,0
149.3648127,0,0,0,0,0,0
149.4149,1,0,0,0,0,0
149.465135,0,0,0,0,0,0
149.5152123,1,0,0,0,0,0
149.5652882,0,0,0,0,0,0
149.6153611,1,0,0,0,0,0
149.6655804,0,0,0,0,0,0
149.7156519,1,0,0,0,0,0
149.7657237,0,0,0,0,0,0
149.8157999,1,0,0,0,0,0
149.8660411,0,0,0,0,0,0
149.9161121,1,0,0,0,0,0
149.9661902,0,0,0,0,0,0
150.0162635,1,0,0,0,0,0
150.0664962,0,0,0,0,0,0
150.1165629,1,0,0,0,0,0
150.1666318,0,0,0,0,0,0
150.2166867,1,0,0,0,0,0
150.2668943,0,0,0,0,0,0
150.3169431,1,0,0,0,0,0
150.3669924,0,0,0,0,0,0
150.4170498,1,0,0,0,0,0
150.4672505,0,0,0,0,0,0
150.5173061,1,0,0,0,0,0
150.5673726,0,0,0,0,0,0
150.6174379,1,0,0,0,0,0
150.6676466,0,0,0,0,0,0
150.7177076,1,0,0,0,0,0
150.7677781,0,0,0,0,0,0
150.8178427,1,0,0,0,0,0
150.8680543,0,0,0,0,0,0
150.9181097,1,0,0,0,0,0
150.9681703,0,0,0,0,0,0
151.0182272,1,0,0,0,0,0
151.0684354,0,0,0,0,0,0
151.1184956,1,0,0,0,0,0
151.1685592,0,0,0,0,0,0
151.218616,1,0,0,0,0,0
151.2688192,0,0,0,0,0,0
151.3188701,1,0,0,0,0,0
151.3689365,0,0,0,0,0,0
151.4190004,1,0,0,0,0,0
151.4692295,0,0,0,0,0,0
151.5193072,1,0,0,0,0,0
151.5693908,0,0,0,0,0,0
151.6194676,1,0,0,0,0,0
151.6696794,0,0,0,0,0,0
151.719743,1,0,0,0,0,0
151.7698171,0,0,0,0,0,0
151.8198976,1,0,0,0,0,0
151.8701281,0,0,0,0,0,0
151.9202093,1,0,0,0,0,0
151.970286,0,0,0,0,0,0
152.020362,1,0,0,0,0,0
152.0705914,0,0,0,0,0,0
152.1206732,1,0,0,0,0,0
152.1707529,0,0,0,0,0,0
152.2208206,1,0,0,0,0,0
152.2710373,0,0,0,0,0,0
152.3211125,1,0,0,0,0,0
152.3711816,0,0,0,0,0,0
152.4212467,1,0,0,0,0,0
152.4714642,0,0,0,0,0,0
152.5215417,1,0,0,0,0,0
152.5716096,0,0,0,0,0,0
152.6216749,1,0,0,0,0,0
152.6718961,0,0,0,0,0,0
152.7219677,1,0,0,0,0,0
152.7720387,0,0,0,0,0,0
152.8221154,1,0,0,0,0,0
152.8723446,0,0,0,0,0,0
152.9224228,1,0,0,0,0,0
152.9725048,0,0,0,0,0,0
153.0225912,1,0,0,0,0,0
153.0728215,0,0,0,0,0,0
153.122892,1,0,0,0,0,0
153.1729694,0,0,0,0,0,0
153.223053,1,0,0,0,0,0
153.2732994,0,0,0,0,0,0
153.3233828,1,0,0,0,0,0
153.373476,0,0,0,0,0,0
153.4235729,1,0,0,0,0,0
153.4738188,0,0,0,0,0,0
153.523913,1,0,0,0,0,0
153.5739955,0,0,0,0,0,0
153.6240818,1,0,0,0,0,0
153.6743176,0,0,0,0,0,0
153.7243961,1,0,0,0,0,0
153.7744755,0,0,0,0,0,0
153.8245518,1,0,0,0,0,0
153.8747762,0,0,0,0,0,0
153.9248481,1,0,0,0,0,0
153.9749302,0,0,0,0,0,0
154.0250182,1,0,0,0,0,0
154.0752476,0,0,0,0,0,0
154.1253283,1,0,0,0,0,0
154.1754191,0,0,0,0,0,0
154.2255084,1,0,0,0,0,0
154.2757616,0,0,0,0,0,0
154.3258388,1,0,0,0,0,0
154.3759237,0,0,0,0,0,0
154.4259937,1,0,0,0,0,0
154.4762238,0,0,0,0,0,0
154.526311,1,0,0,0,0,0
154.5763998,0,0,0,0,0,0
154.6264781,1,0,0,0,0,0
154.6767093,0,0,0,0,0,0
154.7268004,1,0,0,0,0,0
154.7768904,0,0,0,0,0,0
154.8269703,1,0,0,0,0,0
154.8772106,0,0,0,0,0,0
154.9272958,1,0,0,0,0,0
154.9773778,0,0,0,0,0,0
155.0274707,1,0,0,0,0,0
155.0777028,0,0,0,0,0,0
155.1277942,1,0,0,0,0,0
155.1778792,0,0,0,0,0,0
155.2279578,1,0,0,0,0,0
155.278193,0,0,0,0,0,0
155.3282647,1,0,0,0,0,0
155.3783452,0,0,0,0,0,0
155.4284297,1,0,0,0,0,0
155.478668,0,0,0,0,0,0
155.5287532,1,0,0,0,0,0
155.5788238,0,0,0,0,0,0
155.6289011,1,0,0,0,0,0
155.6791455,0,0,0,0,0,0
155.7292332,1,0,0,0,0,0
155.7793105,0,0,0,0,0,0
155.8293877,1,0,0,0,0,0
155.8796258,0,0,0,0,0,0
155.9297206,1,0,0,0,0,0
155.9798087,0,0,0,0,0,0
156.0298923,1,0,0,0,0,0
156.0801213,0,0,0,0,0,0
156.1301977,1,0,0,0,0,0
156.1802826,0,0,0,0,0,0
156.2303729,1,0,0,0,0,0
156.2806034,0,0,0,0,0,0
156.3306733,1,0,0,0,0,0
156.3807518,0,0,0,0,0,0
156.4308408,1,0,0,0,0,0
156.4810787,0,0,0,0,0,0
156.5311502,1,0,0,0,0,0
156.5812197,0,0,0,0,0,0
156.6312969,1,0,0,0,0,0
156.6815313,0,0,0,0,0,0
156.7316199,1,0,0,0,0,0
156.7817035,0,0,0,0,0,0
156.8317971,1,0,0,0,0,0
156.882031,0,0,0,0,0,0
156.9321223,1,0,0,0,0,0
156.9822092,0,0,0,0,0,0
157.0323036,1,0,0,0,0,0
157.0825613,0,0,0,0,0,0
157.1326676,1,0,0,0,0,0
157.1827676,0,0,0,0,0,0
157.2328676,1,0,0,0,0,0
157.2831079,0,0,0,0,0,0
157.333202,1,0,0,0,0,0
157.3832888,0,0,0,0,0,0
157.4333813,1,0,0,0,0,0
157.483628,0,0,0,0,0,0
157.5337295,1,0,0,0,0,0
157.5838223,0,0,0,0,0,0
157.6339169,1,0,0,0,0,0
157.6841766,0,0,0,0,0,0
157.7342802,1,0,0,0,0,0
157.7843759,0,0,0,0,0,0
157.8344807,1,0,0,0,0,0
157.8847422,0,0,0,0,0,0
157.9348562,1,0,0,0,0,0
157.9849656,0,0,0,0,0,0
158.0350596,1,0,0,0,0,0
158.0852992,0,0,0,0,0,0
158.1353882,1,0,0,0,0,0
158.1854895,0,0,0,0,0,0
158.2355949,1,0,0,0,0,0
158.2858429,0,0,0,0,0,0
158.3359433,1,0,0,0,0,0
158.3860519,0,0,0,0,0,0
158.4361585,1,0,0,0,0,0
158.4864141,0,0,0,0,0,0
158.5365142,1,0,0,0,0,0
158.5866097,0,0,0,0,0,0
158.6367097,1,0,0,0,0,0
158.6869732,0,0,0,0,0,0
158.7370896,1,0,0,0,0,0
158.7871901,0,0,0,0,0,0
158.8372919,1,0,0,0,0,0
158.8875372,0,0,0,0,0,0
158.9376338,1,0,0,0,0,0
158.9877197,0,0,0,0,0,0
159.0378195,1,0,0,0,0,0
159.0880717,0,0,0,0,0,0
159.138179,1,0,0,0,0,0
159.1882913,0,0,0,0,0,0
159.2383884,1,0,0,0,0,0
159.2886223,0,0,0,0,0,0
159.3387122,1,0,0,0,0,0
159.388796,0,0,0,0,0,0
159.4388804,1,0,0,0,0,0
159.4891246,0,0,0,0,0,0
159.5392192,1,0,0,0,0,0
159.5893118,0,0,0,0,0,0
159.639407,1,0,0,0,0,0
159.6896618,0,0,0,0,0,0
159.7397597,1,0,0,0,0,0
159.7898528,0,0,0,0,0,0
159.8399363,1,0,0,0,0,0
159.890176,0,0,0,0,0,0
159.9402731,1,0,0,0,0,0
159.9903608,0,0,0,0,0,0
160.0404527,1,0,0,0,0,0
160.0907034,0,0,0,0,0,0
160.1408072,1,0,0,0,0,0
160.190905,0,0,0,0,0,0
160.2409998,1,0,0,0,0,0
160.2912475,0,0,0,0,0,0
160.3413386,1,0,0,0,0,0
160.3914314,0,0,0,0,0,0
160.4415226,1,0,0,0,0,0
160.4917683,0,0,0,0,0,0
160.541856,1,0,0,0,0,0
160.5919351,0,0,0,0,0,0
160.642027,1,0,0,0,0,0
160.6922725,0,0,0,0,0,0
160.7423692,1,0,0,0,0,0
160.7924634,0,0,0,0,0,0
160.8425637,1,0,0,0,0,0
160.8928205,0,0,0,0,0,0
160.9429147,1,0,0,0,0,0
160.9930087,0,0,0,0,0,0
161.0431025,1,0,0,0,0,0
161.0933495,0,0,0,0,0,0
161.1434467,1,0,0,0,0,0
161.1935365,0,0,0,0,0,0
161.2436295,1,0,0,0,0,0
161.2938754,0,0,0,0,0,0
161.343977,1,0,0,0,0,0
161.3940879,0,0,0,0,0,0
161.4441855,1,0,0,0,0,0
161.4944354,0,0,0,0,0,0
161.5445335,1,0,0,0,0,0
161.5946174,0,0,0,0,0,0
161.6447041,1,0,0,0,0,0
161.6949296,0,0,0,0,0,0
161.7450153,1,0,0,0,0,0
161.7950873,0,0,0,0,0,0
161.8451636,1,0,0,0,0,0
161.8954025,0,0,0,0,0,0
161.9454816,1,0,0,0,0,0
161.9955653,0,0,0,0,0,0
162.0456542,1,0,0,0,0,0
162.0958956,0,0,0,0,0,0
162.1459713,1,0,0,0,0,0
162.1960513,0,0,0,0,0,0
162.2461144,1,0,0,0,0,0
162.2963472,0,0,0,0,0,0
162.3464265,1,0,0,0,0,0
162.3965161,0,0,0,0,0,0
162.4466163,1,0,0,0,0,0
162.4968614,0,0,0,0,0,0
162.5469441,1,0,0,0,0,0
162.5970343,0,0,0,0,0,0
162.6471339,1,0,0,0,0,0
162.6973896,0,0,0,0,0,0
162.7474859,1,0,0,0,0,0
162.7975839,0,0,0,0,0,0
162.8476754,1,0,0,0,0,0
162.8979165,0,0,0,0,0,0
162.9480022,1,0,0,0,0,0
162.9980942,0,0,0,0,0,0
163.0481831,1,0,0,0,0,0
163.0984289,0,0,0,0,0,0
163.1485243,1,0,0,0,0,0
163.1986168,0,0,0,0,0,0
163.2487098,1,0,0,0,0,0
163.2989687,0,0,0,0,0,0
163.3490719,1,0,0,0,0,0
163.3991519,0,0,0,0,0,0
163.4492387,1,0,0,0,0,0
163.4994792,0,0,0,0,0,0
163.5495633,1,0,0,0,0,0
163.5996511,0,0,0,0,0,0
163.649744,1,0,0,0,0,0
163.6999768,0,0,0,0,0,0
163.7500603,1,0,0,0,0,0
163.8001577,0,0,0,0,0,0
163.8502551,1,0,0,0,0,0
163.9005023,0,0,0,0,0,0
163.9505979,1,0,0,0,0,0
164.0006912,0,0,0,0,0,0
164.0507906,1,0,0,0,0,0
164.1010357,0,0,0,0,0,0
164.1511124,1,0,0,0,0,0
164.2012028,0,0,0,0,0,0
164.2512904,1,0,0,0,0,0
164.3015236,0,0,0,0,0,0
164.3516015,1,0,0,0,0,0
164.4016827,0,0,0,0,0,0
164.4517669,1,0,0,0,0,0
164.5019954,0,0,0,0,0,0
164.5520643,1,0,0,0,0,0
164.6021411,0,0,0,0,0,0
164.6522207,1,0,0,0,0,0
164.7024517,0,0,0,0,0,0
164.752526,1,0,0,0,0,0
164.8026044,0,0,0,0,0,0
164.8526842,1,0,0,0,0,0
164.9029131,0,0,0,0,0,0
164.9529914,1,0,0,0,0,0
165.0030821,0,0,0,0,0,0
165.0531727,1,0,0,0,0,0
165.1034177,0,0,0,0,0,0
165.1535104,1,0,0,0,0,0
165.2036002,0,0,0,0,0,0
165.253695,1,0,0,0,0,0
165.3039491,0,0,0,0,0,0
165.3540436,1,0,0,0,0,0
165.4041443,0,0,0,0,0,0
165.4542481,1,0,0,0,0,0
165.5044999,0,0,0,0,0,0
165.5545904,1,0,0,0,0,0
165.6046763,0,0,0,0,0,0
165.6547491,1,0,0,0,0,0
165.7049842,0,0,0,0,0,0
165.7550741,1,0,0,0,0,0
165.8051665,0,0,0,0,0,0
165.855256,1,0,0,0,0,0
165.9054961,0,0,0,0,0,0
165.9555799,1,0,0,0,0,0
166.0056749,0,0,0,0,0,0
166.0557682,1,0,0,0,0,0
166.1060121,0,0,0,0,0,0
166.1560952,1,0,0,0,0,0
166.2061842,0,0,0,0,0,0
166.2562826,1,0,0,0,0,0
166.306527,0,0,0,0,0,0
166.3566095,1,0,0,0,0,0
166.406689,0,0,0,0,0,0
166.4567598,1,0,0,0,0,0
166.5069911,0,0,0,0,0,0
166.5570726,1,0,0,0,0,0
166.6071538,0,0,0,0,0,0
166.6572425,1,0,0,0,0,0
166.7074671,0,0,0,0,0,0
166.757542,1,0,0,0,0,0
166.8076309,0,0,0,0,0,0
166.8577007,1,0,0,0,0,0
166.9079253,0,0,0,0,0,0
166.9579975,1,0,0,0,0,0
167.00807,0,0,0,0,0,0
167.0581437,1,0,0,0,0,0
167.1083704,0,0,0,0,0,0
167.1584375,1,0,0,0,0,0
167.2085047,0,0,0,0,0,0
167.2585763,1,0,0,0,0,0
167.3088068,0,0,0,0,0,0
167.3588816,1,0,0,0,0,0
167.4089515,0,0,0,0,0,0
167.4590153,1,0,0,0,0,0
167.5092352,0,0,0,0,0,0
167.5593063,1,0,0,0,0,0
167.6093735,0,0,0,0,0,0
167.6594418,1,0,0,0,0,0
167.7096793,0,0,0,0,0,0
167.7597575,1,0,0,0,0,0
167.8098407,0,0,0,0,0,0
167.859916,1,0,0,0,0,0
167.9101422,0,0,0,0,0,0
167.9602166,1,0,0,0,0,0
168.0102986,0,0,0,0,0,0
168.0603829,1,0,0,0,0,0
168.1106167,0,0,0,0,0,0
168.1606978,1,0,0,0,0,0
168.2107751,0,0,0,0,0,0
168.2608595,1,0,0,0,0,0
168.3110902,0,0,0,0,0,0
168.3611844,1,0,0,0,0,0
168.4112727,0,0,0,0,0,0
168.4613665,1,0,0,0,0,0
168.5116073,0,0,0,0,0,0
168.5616944,1,0,0,0,0,0
168.6117821,0,0,0,0,0,0
168.6618743,1,0,0,0,0,0
168.7121279,0,0,0,0,0,0
168.7622214,1,0,0,0,0,0
168.8123118,0,0,0,0,0,0
168.8623978,1,0,0,0,0,0
168.9126364,0,0,0,0,0,0
168.9627174,1,0,0,0,0,0
169.0128014,0,0,0,0,0,0
169.0628891,1,0,0,0,0,0
169.1131124,0,0,0,0,0,0
169.1631972,1,0,0,0,0,0
169.2132973,0,0,0,0,0,0
169.2633866,1,0,0,0,0,0
169.3136254,0,0,0,0,0,0
169.3637095,1,0,0,0,0,0
169.4138103,0,0,0,0,0,0
169.4638996,1,0,0,0,0,0
169.5141307,0,0,0,0,0,0
169.5642128,1,0,0,0,0,0
169.6142902,0,0,0,0,0,0
169.6643658,1,0,0,0,0,0
169.7146032,0,0,0,0,0,0
169.7646839,1,0,0,0,0,0
169.8147688,0,0,0,0,0,0
169.8648515,1,0,0,0,0,0
169.9150927,0,0,0,0,0,0
169.9651651,1,0,0,0,0,0
170.0152585,0,0,0,0,0,0
170.0653593,1,0,0,0,0,0
170.1156132,0,0,0,0,0,0
170.1657166,1,0,0,0,0,0
170.2158144,0,0,0,0,0,0
170.2659036,1,0,0,0,0,0
170.3161465,0,0,0,0,0,0
170.3662378,1,0,0,0,0,0
170.4163205,0,0,0,0,0,0
170.4664025,1,0,0,0,0,0
170.5166375,0,0,0,0,0,0
170.5667078,1,0,0,0,0,0
170.6167794,0,0,0,0,0,0
170.666865,1,0,0,0,0,0
170.71711,0,0,0,0,0,0
170.7671942,1,0,0,0,0,0
170.817281,0,0,0,0,0,0
170.867371,1,0,0,0,0,0
170.9176025,0,0,0,0,0,0
170.9676784,1,0,0,0,0,0
171.0177623,0,0,0,0,0,0
171.0678373,1,0,0,0,0,0
171.1180717,0,0,0,0,0,0
171.1681625,1,0,0,0,0,0
171.2182486,0,0,0,0,0,0
171.2683521,1,0,0,0,0,0
171.3186173,0,0,0,0,0,0
171.3687298,1,0,0,0,0,0
171.4188398,0,0,0,0,0,0
171.4689409,1,0,0,0,0,0
171.5191828,0,0,0,0,0,0
171.5692691,1,0,0,0,0,0
171.619363,0,0,0,0,0,0
171.6694632,1,0,0,0,0,0
171.7197072,0,0,0,0,0,0
171.7698126,1,0,0,0,0,0
171.8199017,0,0,0,0,0,0
171.8700059,1,0,0,0,0,0
171.9202627,0,0,0,0,0,0
171.970381,1,0,0,0,0,0
172.0204895,0,0,0,0,0,0
172.0706102,1,0,0,0,0,0
172.1208784,0,0,0,0,0,0
172.1709755,1,0,0,0,0,0
172.2210778,0,0,0,0,0,0
172.2711875,1,0,0,0,0,0
172.321441,0,0,0,0,0,0
172.3715354,1,0,0,0,0,0
172.4216296,0,0,0,0,0,0
172.471725,1,0,0,0,0,0
172.521968,0,0,0,0,0,0
172.5720585,1,0,0,0,0,0
172.6221559,0,0,0,0,0,0
172.672239,1,0,0,0,0,0
172.7225022,0,0,0,0,0,0
172.7726136,1,0,0,0,0,0
172.8227154,0,0,0,0,0,0
172.8728157,1,0,0,0,0,0
172.9230629,0,0,0,0,0,0
172.9731584,1,0,0,0,0,0
173.023254,0,0,0,0,0,0
173.0733346,1,0,0,0,0,0
173.1235747,0,0,0,0,0,0
173.173662,1,0,0,0,0,0
173.2237613,0,0,0,0,0,0
173.273853,1,0,0,0,0,0
173.3241112,0,0,0,0,0,0
173.3741944,1,0,0,0,0,0
173.4242785,0,0,0,0,0,0
173.4743587,1,0,0,0,0,0
173.5245885,0,0,0,0,0,0
173.5746837,1,0,0,0,0,0
173.6247847,0,0,0,0,0,0
173.6748871,1,0,0,0,0,0
173.7251332,0,0,0,0,0,0
173.7752237,1,0,0,0,0,0
173.8252965,0,0,0,0,0,0
173.8753745,1,0,0,0,0,0
173.925618,0,0,0,0,0,0
173.9757056,1,0,0,0,0,0
174.0257982,0,0,0,0,0,0
174.0758833,1,0,0,0,0,0
174.1261196,0,0,0,0,0,0
174.1762139,1,0,0,0,0,0
174.226298,0,0,0,0,0,0
174.2763721,1,0,0,0,0,0
174.3266057,0,0,0,0,0,0
174.3766963,1,0,0,0,0,0
174.426784,0,0,0,0,0,0
174.4768616,1,0,0,0,0,0
174.5270933,0,0,0,0,0,0
174.5771862,1,0,0,0,0,0
174.6272622,0,0,0,0,0,0
174.677345,1,0,0,0,0,0
174.7275743,0,0,0,0,0,0
174.777656,1,0,0,0,0,0
174.8277424,0,0,0,0,0,0
174.8778169,1,0,0,0,0,0
174.9280572,0,0,0,0,0,0
174.9781387,1,0,0,0,0,0
175.0282238,0,0,0,0,0,0
175.0783152,1,0,0,0,0,0
175.1285648,0,0,0,0,0,0
175.1786592,1,0,0,0,0,0
175.2287516,0,0,0,0,0,0
175.2788437,1,0,0,0,0,0
175.3290784,0,0,0,0,0,0
175.3791737,1,0,0,0,0,0
175.4292726,0,0,0,0,0,0
175.4793698,1,0,0,0,0,0
175.5296148,0,0,0,0,0,0
175.5797014,1,0,0,0,0,0
175.6297866,0,0,0,0,0,0
175.6798676,1,0,0,0,0,0
175.7301068,0,0,0,0,0,0
175.7801839,1,0,0,0,0,0
175.8302715,0,0,0,0,0,0
175.8803524,1,0,0,0,0,0
175.9305867,0,0,0,0,0,0
175.9806752,1,0,0,0,0,0
176.0307596,0,0,0,0,0,0
176.0808276,1,0,0,0,0,0
176.1310477,0,0,0,0,0,0
176.1811224,1,0,0,0,0,0
176.231197,0,0,0,0,0,0
176.2812808,1,0,0,0,0,0
176.3315193,0,0,0,0,0,0
176.3816029,1,0,0,0,0,0
176.4316938,0,0,0,0,0,0
176.4817953,1,0,0,0,0,0
176.5320332,0,0,0,0,0,0
176.5821241,1,0,0,0,0,0
176.6322206,0,0,0,0,0,0
176.6823074,1,0,0,0,0,0
176.7325418,0,0,0,0,0,0
176.7826296,1,0,0,0,0,0
176.8327181,0,0,0,0,0,0
176.8828095,1,0,0,0,0,0
176.9330407,0,0,0,0,0,0
176.9831253,1,0,0,0,0,0
177.0332035,0,0,0,0,0,0
177.0832735,1,0,0,0,0,0
177.1335028,0,0,0,0,0,0
177.1835874,1,0,0,0,0,0
177.2336625,0,0,0,0,0,0
177.2837259,1,0,0,0,0,0
177.3339611,0,0,0,0,0,0
177.3840558,1,0,0,0,0,0
177.43413,0,0,0,0,0,0
177.4842153,1,0,0,0,0,0
177.534448,0,0,0,0,0,0
177.5845275,1,0,0,0,0,0
177.634625,0,0,0,0,0,0
177.6847175,1,0,0,0,0,0
177.7349564,0,0,0,0,0,0
177.7850424,1,0,0,0,0,0
177.8351238,0,0,0,0,0,0
